resnet18
epoch	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	
25	0.497500	0.597500	0.717500	0.772500	0.852500	0.730000	0.662500	0.680000	0.732500	0.765000	0.845000	0.652500	0.660000	0.430000	0.777500	0.480000	0.700000	0.890000	0.647500	0.707500	
26	0.620000	0.710000	0.872500	0.747500	0.785000	0.720000	0.732500	0.447500	0.472500	0.812500	0.870000	0.692500	0.505000	0.567500	0.797500	0.462500	0.572500	0.875000	0.810000	0.580000	
27	0.697500	0.727500	0.907500	0.837500	0.700000	0.627500	0.845000	0.712500	0.670000	0.842500	0.762500	0.557500	0.640000	0.272500	0.732500	0.285000	0.562500	0.890000	0.785000	0.670000	
28	0.520000	0.585000	0.832500	0.817500	0.802500	0.687500	0.665000	0.617500	0.640000	0.795000	0.865000	0.675000	0.597500	0.415000	0.637500	0.662500	0.632500	0.865000	0.820000	0.555000	
29	0.535000	0.577500	0.817500	0.797500	0.697500	0.737500	0.690000	0.622500	0.602500	0.732500	0.822500	0.807500	0.582500	0.457500	0.787500	0.485000	0.680000	0.870000	0.755000	0.697500	
30	0.727500	0.715000	0.840000	0.790000	0.830000	0.775000	0.827500	0.762500	0.745000	0.835000	0.895000	0.722500	0.627500	0.655000	0.832500	0.647500	0.652500	0.912500	0.797500	0.782500	
31	0.677500	0.710000	0.895000	0.832500	0.815000	0.755000	0.780000	0.775000	0.702500	0.825000	0.850000	0.752500	0.677500	0.660000	0.842500	0.612500	0.660000	0.920000	0.785000	0.800000	
32	0.692500	0.715000	0.890000	0.830000	0.782500	0.777500	0.780000	0.780000	0.705000	0.832500	0.895000	0.727500	0.642500	0.692500	0.850000	0.567500	0.735000	0.880000	0.815000	0.747500	
33	0.667500	0.735000	0.907500	0.782500	0.805000	0.785000	0.815000	0.755000	0.755000	0.845000	0.860000	0.705000	0.655000	0.637500	0.837500	0.625000	0.697500	0.900000	0.765000	0.762500	
34	0.727500	0.697500	0.930000	0.847500	0.797500	0.752500	0.802500	0.780000	0.705000	0.822500	0.892500	0.732500	0.665000	0.617500	0.850000	0.635000	0.655000	0.895000	0.815000	0.742500	
35	0.677500	0.765000	0.925000	0.822500	0.835000	0.735000	0.810000	0.775000	0.710000	0.815000	0.870000	0.705000	0.675000	0.662500	0.852500	0.587500	0.685000	0.902500	0.785000	0.782500	
36	0.675000	0.687500	0.907500	0.822500	0.797500	0.780000	0.805000	0.787500	0.742500	0.857500	0.875000	0.707500	0.705000	0.602500	0.857500	0.585000	0.677500	0.900000	0.810000	0.735000	
37	0.697500	0.732500	0.922500	0.835000	0.840000	0.735000	0.815000	0.795000	0.740000	0.860000	0.845000	0.650000	0.652500	0.637500	0.850000	0.630000	0.680000	0.922500	0.792500	0.737500	
38	0.715000	0.705000	0.890000	0.840000	0.847500	0.765000	0.797500	0.780000	0.717500	0.832500	0.877500	0.735000	0.635000	0.637500	0.845000	0.595000	0.645000	0.907500	0.820000	0.742500	
39	0.677500	0.712500	0.907500	0.830000	0.835000	0.752500	0.835000	0.775000	0.735000	0.845000	0.870000	0.705000	0.625000	0.592500	0.852500	0.630000	0.717500	0.915000	0.800000	0.747500	
40	0.695000	0.725000	0.900000	0.835000	0.837500	0.755000	0.815000	0.780000	0.737500	0.852500	0.875000	0.702500	0.675000	0.602500	0.832500	0.620000	0.657500	0.905000	0.820000	0.735000	
41	0.717500	0.695000	0.920000	0.842500	0.822500	0.750000	0.812500	0.785000	0.725000	0.862500	0.852500	0.712500	0.655000	0.627500	0.857500	0.597500	0.712500	0.895000	0.817500	0.730000	
42	0.690000	0.720000	0.915000	0.860000	0.805000	0.760000	0.827500	0.775000	0.730000	0.845000	0.872500	0.727500	0.647500	0.582500	0.835000	0.610000	0.692500	0.910000	0.795000	0.777500	
43	0.695000	0.742500	0.920000	0.820000	0.820000	0.782500	0.817500	0.777500	0.692500	0.842500	0.865000	0.692500	0.660000	0.600000	0.830000	0.625000	0.702500	0.915000	0.822500	0.747500	
44	0.722500	0.715000	0.900000	0.815000	0.830000	0.762500	0.840000	0.785000	0.707500	0.865000	0.875000	0.717500	0.642500	0.590000	0.840000	0.642500	0.680000	0.905000	0.785000	0.772500	
45	0.745000	0.705000	0.897500	0.852500	0.830000	0.772500	0.812500	0.780000	0.675000	0.850000	0.865000	0.695000	0.677500	0.632500	0.837500	0.617500	0.680000	0.912500	0.800000	0.752500	
46	0.702500	0.720000	0.910000	0.832500	0.825000	0.757500	0.830000	0.782500	0.722500	0.847500	0.885000	0.695000	0.642500	0.635000	0.822500	0.637500	0.667500	0.917500	0.805000	0.762500	
47	0.682500	0.737500	0.917500	0.830000	0.812500	0.780000	0.807500	0.775000	0.715000	0.855000	0.875000	0.712500	0.660000	0.602500	0.835000	0.630000	0.690000	0.917500	0.822500	0.720000	
48	0.695000	0.742500	0.917500	0.842500	0.805000	0.772500	0.832500	0.767500	0.710000	0.855000	0.880000	0.717500	0.640000	0.600000	0.825000	0.610000	0.695000	0.912500	0.800000	0.770000	
49	0.685000	0.717500	0.910000	0.847500	0.832500	0.782500	0.830000	0.767500	0.707500	0.845000	0.857500	0.712500	0.620000	0.620000	0.840000	0.650000	0.692500	0.905000	0.812500	0.732500	
mean:	0.248500	0.319375	0.363625	0.397625	0.400500	0.408625	0.474625	0.439750	0.478125	0.443750	0.479000	0.519625	0.551375	0.446125	0.497875	0.465125	0.500875	0.521875	0.542625	0.523250	
